"Subject" "Activity" "Body.Acceleration.X.Mean" "Body.Acceleration.Y.Mean" "Body.Acceleration.Z.Mean" "Body.Gyroscope.X.Mean" "Body.Gyroscope.Y.Mean" "Body.Gyroscope.Z.Mean" "Total.Acceleration.X.Mean" "Total.Acceleration.Y.Mean" "Total.Acceleration.Z.Mean" "Body.Acceleration.X.Std" "Body.Acceleration.Y.Std" "Body.Acceleration.Z.Std" "Body.Gyroscope.X.Std" "Body.Gyroscope.Y.Std" "Body.Gyroscope.Z.Std" "Total.Acceleration.X.Std" "Total.Acceleration.Y.Std" "Total.Acceleration.Z.Std"
15 6 -0.000995272773318906 0.000270625031314219 0.000219289966661734 -0.00188808900420094 -0.00126518588189805 -0.000110933399404875 0.96368361990625 -0.161673403712442 -0.00122294895172847 0.00570392405641304 0.00581403493774812 0.00781653181477338 0.018868940102441 0.0221058188753746 0.00966763383734312 0.13594046088343 0.105048836360427 0.0626062544620526
16 6 0.000165833617741915 -0.000623332904395258 0.00065388172182907 -0.00797226079445354 -0.00207856756452716 -0.00139856794986042 0.960834789144259 -0.127610844981491 0.0192051141265425 0.00971836796530892 0.0113148147312182 0.0127818499157277 0.034146726031712 0.0264641766580674 0.0203832297901228 0.0931792651624313 0.0924929092937409 0.0632854378350295
17 6 -7.46364919147365e-05 0.000407198202813419 -0.000296079023846952 -0.00368904992047817 -0.000213341449732583 0.00257083945441235 0.967381625689338 -0.139280169360401 0.0442455637762056 0.00806711448971063 0.00943270308574058 0.0167907962983506 0.0442805014375114 0.0344378591257267 0.0201869466964732 0.111251391929916 0.106814962370792 0.0481185929883553
18 6 -0.000127168992563368 -3.19282467684462e-05 0.00143151988524555 -0.00026138663705141 -0.00161909087003993 -0.00118947936327688 0.976247000195313 -0.125446515363837 0.050868990387181 0.00448501137814519 0.0125454352484844 0.0150835257035592 0.0207075404810083 0.0481136918144304 0.014704451960811 0.077532556316454 0.112239799310754 0.0522754812073209
19 6 -0.000110597495327232 0.000569813600718862 8.17428225010267e-05 -0.000347408963436947 0.00147487198387413 0.00183811217655167 0.986105449832589 -0.0796748899873259 0.0712923737493839 0.00862784420484115 0.0216469762457296 0.0213718461682045 0.0254960854928934 0.0314723942157322 0.027924963918053 0.0585475665282836 0.0886469327657529 0.0635415240759004
20 6 2.18056927202905e-05 0.00162495828817502 -0.000442165212945313 0.00417082981929038 0.000341043050941813 -0.00168106416657839 1.00023248885343 -0.0672540700943629 0.0928853286304467 0.00482998306536113 0.0145144547178859 0.0234324001125385 0.0285772872808793 0.032430914299992 0.0216890110702238 0.0399276588195694 0.0979518905098788 0.0578597215232556
21 6 -0.000253278419461135 2.85958935592819e-05 0.000303107239805968 0.00736069595092719 0.00160053586731278 0.00014272218365512 1.0060137970256 -0.0534598255027513 0.0818089005881212 0.00950457917788592 0.0320739851159489 0.017283442764825 0.0795797650021639 0.047192653441959 0.0549476605017677 0.0332698843637501 0.105632634870538 0.0678624416660279
22 6 -0.000436330548780087 -0.000812208887486111 -0.000347541692872483 -0.00269387073886537 -0.00222298433900851 0.00238972488761613 1.01242605734375 0.0104596391017434 0.10907502945826 0.0103754789212459 0.0441706465921642 0.0325548195811477 0.0783973019888024 0.0880689683003188 0.112738770811864 0.0125197558523244 0.0740446431041205 0.0675181876955591
23 6 -0.000368672735975467 0.000677563982916558 0.000173605781545682 0.0113622626039774 -0.00133501963481337 -0.00103943644313802 1.01494911473741 0.0538679096610688 0.157099428150551 0.0167002506708197 0.0683875915348438 0.0561678722738558 0.131095235423989 0.177622048031752 0.188177415012706 0.0182388596047853 0.0610282988152265 0.0550946022048014
24 6 0.000677815488672201 0.000519556420043186 0.00235730995919566 0.0393831670196918 0.020632209810472 0.00661911639452604 1.01902942137587 0.134763398347249 0.189814618228401 0.0173164304202206 0.10979143364512 0.0899493009854515 0.272763444155893 0.308594383017156 0.21509260006072 0.0219201050157826 0.0595920638623001 0.0416158906582188
25 6 0.000662136697576626 -0.00438808663961291 0.00298387216572464 0.0247859341956924 -0.00523180732813645 0.0201961962165571 1.01959335131635 0.303692458395398 0.251831994997267 0.0999520058953434 0.135156252148961 0.102527110898516 0.323048714105675 0.335245472912986 0.213636149012255 0.0181151524999621 0.0186847593819503 0.044057152111413
26 6 -0.00182605880261904 -0.00222198883171824 0.00233500351164988 0.00973005873358882 0.00492546576020066 0.0247646528491535 1.00102018111637 0.468996890329544 0.367884931526306 0.205393544566486 0.154405944604784 0.117111081775922 0.398373930332191 0.397875552175783 0.259777273977787 0.143118817005563 0.0105781862886465 0.0286481010707416
27 6 0.00443934377625739 -0.00223140763529888 -0.000432906031422086 0.0592733267598292 0.0369229553563883 0.028636655450891 0.986853099862753 0.590883305226403 0.514352348141322 0.238888498468083 0.157272204001447 0.139015939777717 0.45250160842112 0.394007864905889 0.279180904237957 0.256735761665142 0.00974994114985586 0.0168400221001539
28 6 0.00205151253593457 0.00320586766165312 0.00107955365862598 0.109542815564179 0.0303518024289579 0.0362065306358552 0.979054642324219 0.768232152099609 0.660293362041016 0.23980236322274 0.168142496060614 0.138517286669794 0.480278633470907 0.457295940287282 0.301311966112933 0.266593714085508 0.00642043290930467 0.00712251422743999
29 6 0.0017134550888236 -0.00692114496661232 0.00795206294490331 0.157508330727082 0.00994550192459239 0.039224735752423 0.98542007270154 0.854422649037591 0.791514679234602 0.254070911398022 0.184330619401926 0.130336070779794 0.469446354053542 0.508308849543685 0.342487830746812 0.261095533347062 0.00707919294235116 0.00863685528909197
30 6 -0.000993744772705357 0.00484136442566016 -3.22825996185605e-05 0.173006112355906 0.0022043765637567 0.0111748284136205 0.991441240658482 0.954952548794643 0.882427995870536 0.314009187572362 0.187390019783208 0.16519547402295 0.536323200055611 0.667678331236566 0.404517817025245 0.317885171447943 0.00823217737503261 0.00941144593487261
